in_time,out_time,duration,parked,people_in_car,visited_jordan_pond,visited_jordan_pond_house,visited_other_trails,weather
2026-06-25T10:24:43,2026-06-25T10:27:52,3,false,2,false,false,false,Sunny
2026-06-25T11:16:36,2026-06-25T11:27:38,11,false,2,false,false,false,Sunny
2026-06-25T11:56:39,2026-06-25T12:06:30,9,false,2,false,false,false,Sunny
2026-06-25T12:45:05,2026-06-25T14:53:23,128,true,4,false,false,false,Sunny
2026-06-25T09:36:42,2026-06-25T09:47:00,10,false,2,false,false,false,Sunny
2026-06-25T10:42:26,2026-06-25T10:46:57,4,false,4,false,false,false,Sunny
2026-06-25T11:26:48,2026-06-25T11:36:17,9,false,3,false,false,false,Sunny
2026-06-25T11:42:24,2026-06-25T11:57:28,15,false,3,false,false,false,Sunny
2026-06-25T12:22:08,2026-06-25T14:01:00,98,true,3,false,false,false,Sunny
2026-06-25T14:35:34,2026-06-25T16:08:02,92,true,5,false,false,false,Sunny
2026-06-25T09:36:21,2026-06-25T09:54:35,18,false,4,false,false,false,Sunny
2026-06-25T10:27:53,2026-06-25T10:31:27,3,false,1,false,false,false,Sunny
2026-06-25T11:09:53,2026-06-25T11:18:38,8,false,4,false,false,false,Sunny
2026-06-25T11:38:39,2026-06-25T12:31:31,52,true,5,false,false,false,Sunny
2026-06-25T13:39:24,2026-06-25T15:42:01,122,true,3,false,false,false,Sunny
2026-06-25T09:35:51,2026-06-25T09:50:00,14,false,2,false,false,false,Sunny
2026-06-25T10:21:44,2026-06-25T10:30:01,8,false,2,false,false,false,Sunny
2026-06-25T11:11:17,2026-06-25T11:32:37,21,false,3,false,false,false,Sunny
2026-06-25T12:00:35,2026-06-25T14:35:19,154,true,2,false,false,false,Sunny
2026-06-25T09:35:26,2026-06-25T11:07:32,92,true,4,false,false,false,Sunny
2026-06-25T11:55:51,2026-06-25T12:05:46,9,false,5,false,false,false,Sunny
2026-06-25T12:35:26,2026-06-25T12:45:46,10,false,2,false,false,false,Sunny
2026-06-25T09:34:52,2026-06-25T11:08:17,93,true,2,false,false,false,Sunny
2026-06-25T11:55:37,2026-06-25T14:18:32,142,true,2,false,false,false,Sunny
2026-06-25T09:34:21,2026-06-25T09:40:00,5,false,2,false,false,false,Sunny
2026-06-25T10:26:03,2026-06-25T10:35:38,9,false,3,false,false,false,Sunny
2026-06-25T11:09:04,2026-06-25T11:22:04,13,false,3,false,false,false,Sunny
2026-06-25T11:30:00,2026-06-25T11:44:23,14,false,4,false,false,false,Sunny
2026-06-25T12:58:03,2026-06-25T13:49:12,51,true,2,false,false,false,Sunny
2026-06-25T14:21:33,2026-06-25T14:44:02,22,true,2,false,false,false,Sunny
2026-06-25T09:34:02,2026-06-25T12:41:08,187,true,4,false,false,false,Sunny
2026-06-25T09:33:39,2026-06-25T09:40:17,6,false,2,false,false,false,Sunny
2026-06-25T10:40:02,2026-06-25T10:46:13,6,false,2,false,false,false,Sunny
2026-06-25T09:33:13,2026-06-25T13:48:50,255,true,2,false,false,false,Sunny
2026-06-25T09:31:52,2026-06-25T09:36:45,4,true,4,false,false,false,Sunny
2026-06-25T10:39:47,2026-06-25T12:43:59,124,true,2,false,false,false,Sunny
2026-06-25T09:31:23,2026-06-25T09:42:00,10,false,5,false,false,false,Sunny
2026-06-25T10:25:24,2026-06-25T10:39:52,14,false,1,false,false,false,Sunny
2026-06-25T11:09:53,2026-06-25T11:28:01,18,false,2,false,false,false,Sunny
2026-06-25T11:43:33,2026-06-25T11:51:37,8,false,4,false,false,false,Sunny
2026-06-25T12:23:58,2026-06-25T12:29:22,5,false,4,false,false,false,Sunny
2026-06-25T13:10:00,2026-06-25T14:34:36,84,true,4,false,false,false,Sunny
2026-06-25T09:31:03,2026-06-25T09:39:00,7,false,2,false,false,false,Sunny
2026-06-25T10:47:41,2026-06-25T14:02:28,194,true,2,false,false,false,Sunny
2026-06-25T09:30:28,2026-06-25T11:50:12,139,true,2,false,false,false,Sunny
2026-06-25T12:09:39,2026-06-25T12:12:32,2,false,2,false,false,false,Sunny
2026-06-25T12:43:27,2026-06-25T14:43:12,119,true,2,false,false,false,Sunny
2026-06-25T09:52:09,2026-06-25T10:04:10,12,false,3,false,false,false,Sunny
2026-06-25T10:27:08,2026-06-25T10:42:44,15,false,2,false,false,false,Sunny
2026-06-25T10:50:53,2026-06-25T11:27:59,37,false,1,false,false,false,Sunny
2026-06-25T11:57:50,2026-06-25T15:56:05,238,true,2,false,false,false,Sunny
2026-06-25T09:51:12,2026-06-25T10:00:59,9,false,1,false,false,false,Sunny
2026-06-25T11:04:30,2026-06-25T11:07:05,2,false,4,false,false,false,Sunny
2026-06-25T11:38:22,2026-06-25T11:55:29,17,false,2,false,false,false,Sunny
2026-06-25T12:22:23,2026-06-25T14:03:51,101,true,3,false,false,false,Sunny
2026-06-25T14:38:57,2026-06-25T15:14:04,35,true,2,false,false,false,Sunny
2026-06-25T10:16:13,2026-06-25T10:47:51,31,false,1,false,false,false,Sunny
2026-06-25T11:27:17,2026-06-25T11:36:47,9,false,2,false,false,false,Sunny
2026-06-25T11:56:06,2026-06-25T12:06:05,9,false,4,false,false,false,Sunny
2026-06-25T12:36:55,2026-06-25T13:34:36,57,true,4,false,false,false,Sunny
2026-06-25T09:50:27,2026-06-25T09:54:00,3,false,2,false,false,false,Sunny
2026-06-25T11:20:30,2026-06-25T11:39:44,19,false,2,false,false,false,Sunny
2026-06-25T09:49:46,2026-06-25T14:22:13,272,false,2,false,false,false,Sunny
2026-06-25T09:49:25,2026-06-25T10:09:09,19,false,2,false,false,false,Sunny
2026-06-25T10:44:37,2026-06-25T12:49:57,125,true,4,false,false,false,Sunny
2026-06-25T13:22:30,2026-06-25T13:28:14,5,false,2,false,false,false,Sunny
2026-06-25T14:15:08,2026-06-25T15:08:23,53,true,2,false,false,false,Sunny
2026-06-25T09:49:05,2026-06-25T12:51:34,182,true,4,false,false,false,Sunny
2026-06-25T09:48:38,2026-06-25T12:52:27,183,true,2,false,false,false,Sunny
2026-06-25T13:40:46,2026-06-25T13:50:50,10,false,5,false,false,false,Sunny
2026-06-25T09:47:37,2026-06-25T12:13:40,146,true,2,false,false,false,Sunny
2026-06-25T12:29:42,2026-06-25T12:32:05,2,false,2,false,false,false,Sunny
2026-06-25T13:34:00,2026-06-25T15:04:01,90,true,2,false,false,false,Sunny
2026-06-25T09:47:00,2026-06-25T09:52:00,5,false,3,false,false,false,Sunny
2026-06-25T09:46:08,2026-06-25T09:51:00,4,false,3,false,false,false,Sunny
2026-06-25T10:20:52,2026-06-25T10:25:17,4,false,2,false,false,false,Sunny
2026-06-25T11:18:25,2026-06-25T11:38:06,19,false,1,false,false,false,Sunny
2026-06-25T09:46:01,2026-06-25T12:53:02,187,true,2,false,false,false,Sunny
2026-06-25T13:48:21,2026-06-25T13:56:46,8,false,3,false,false,false,Sunny
2026-06-25T09:45:35,2026-06-25T09:51:00,5,false,2,false,false,false,Sunny
2026-06-25T10:21:13,2026-06-25T10:26:38,5,false,2,false,false,false,Sunny
2026-06-25T11:19:44,2026-06-25T11:38:26,18,false,3,false,false,false,Sunny
2026-06-25T13:01:36,2026-06-25T13:10:58,9,false,2,false,false,false,Sunny
2026-06-25T09:45:08,2026-06-25T09:51:00,5,false,4,false,false,false,Sunny
2026-06-25T10:02:30,2026-06-25T10:26:51,24,false,2,false,false,false,Sunny
2026-06-25T11:17:45,2026-06-25T11:27:38,9,false,3,false,false,false,Sunny
2026-06-25T11:51:28,2026-06-25T12:04:12,12,false,4,false,false,false,Sunny
2026-06-25T12:26:51,2026-06-25T12:36:59,10,false,2,false,false,false,Sunny
2026-06-25T13:17:00,2026-06-25T13:25:41,8,false,1,false,false,false,Sunny
2026-06-25T09:44:39,2026-06-25T11:42:30,117,true,2,false,false,false,Sunny
2026-06-25T12:12:46,2026-06-25T12:18:27,5,false,2,false,false,false,Sunny
2026-06-25T13:07:00,2026-06-25T15:27:43,140,true,2,false,false,false,Sunny
2026-06-25T09:44:07,2026-06-25T09:52:00,7,false,3,false,false,false,Sunny
2026-06-25T10:20:34,2026-06-25T10:24:53,4,false,5,false,false,false,Sunny
2026-06-25T11:03:40,2026-06-25T12:13:22,69,true,4,false,false,false,Sunny
2026-06-25T12:30:10,2026-06-25T12:33:54,3,true,1,false,false,false,Sunny
2026-06-25T13:21:00,2026-06-25T13:29:03,8,false,2,false,false,false,Sunny
2026-06-25T14:40:48,2026-06-25T14:42:45,1,false,2,false,false,false,Sunny
2026-06-25T09:43:39,2026-06-25T09:48:00,4,false,2,false,false,false,Sunny
2026-06-25T10:41:09,2026-06-25T12:11:12,90,true,3,false,false,false,Sunny
2026-06-25T12:44:52,2026-06-25T13:15:23,30,true,2,false,false,false,Sunny
2026-06-25T14:08:00,2026-06-25T14:11:44,3,false,2,false,false,false,Sunny
2026-06-25T09:43:07,2026-06-25T09:47:00,3,false,1,false,false,false,Sunny
2026-06-25T10:41:52,2026-06-25T10:46:25,4,false,2,false,false,false,Sunny
2026-06-25T11:25:28,2026-06-25T13:41:02,135,true,7,false,false,false,Sunny
2026-06-25T09:42:38,2026-06-25T09:44:00,1,false,2,false,false,false,Sunny
2026-06-25T10:23:23,2026-06-25T10:28:54,5,false,1,false,false,false,Sunny
2026-06-25T11:14:37,2026-06-25T11:17:30,2,false,4,false,false,false,Sunny
2026-06-25T11:32:09,2026-06-25T11:47:46,15,false,3,false,false,false,Sunny
2026-06-25T12:27:46,2026-06-25T15:38:18,190,true,2,false,false,false,Sunny
2026-06-25T09:42:25,2026-06-25T09:50:00,7,false,2,false,false,false,Sunny
2026-06-25T10:22:06,2026-06-25T10:27:21,5,false,1,false,false,false,Sunny
2026-06-25T11:18:49,2026-06-25T11:38:35,19,false,5,false,false,false,Sunny
2026-06-25T12:14:19,2026-06-25T12:25:04,10,false,2,false,false,false,Sunny
2026-06-25T12:47:05,2026-06-25T14:11:33,84,true,3,false,false,false,Sunny
2026-06-25T09:40:47,2026-06-25T09:43:00,2,false,3,false,false,false,Sunny
2026-06-25T10:23:48,2026-06-25T10:27:12,3,false,2,false,false,false,Sunny
2026-06-25T11:19:28,2026-06-25T11:32:55,13,false,2,false,false,false,Sunny
2026-06-25T12:02:49,2026-06-25T13:19:43,76,true,2,false,false,false,Sunny
2026-06-25T09:40:12,2026-06-25T09:53:00,12,false,2,false,false,false,Sunny
2026-06-25T10:19:07,2026-06-25T10:25:38,6,false,2,false,false,false,Sunny
2026-06-25T11:21:28,2026-06-25T11:40:09,18,false,2,false,false,false,Sunny
2026-06-25T13:32:57,2026-06-25T13:38:19,5,false,2,false,false,false,Sunny
2026-06-25T09:39:38,2026-06-25T09:46:00,6,false,3,false,false,false,Sunny
2026-06-25T10:22:40,2026-06-25T13:50:02,207,true,3,false,false,false,Sunny
2026-06-25T14:21:12,2026-06-25T15:28:38,67,true,2,false,false,false,Sunny
2026-06-25T09:38:19,2026-06-25T09:49:00,10,false,4,false,false,false,Sunny
2026-06-25T10:40:57,2026-06-25T15:29:02,288,true,2,false,false,false,Sunny
2026-06-25T09:39:16,2026-06-25T09:47:00,7,false,2,false,false,false,Sunny
2026-06-25T10:42:09,2026-06-25T10:51:34,9,false,2,false,false,false,Sunny
2026-06-25T11:29:22,2026-06-25T12:29:36,60,true,2,false,false,false,Sunny
2026-06-25T13:00:00,2026-06-25T16:02:26,182,true,2,false,false,false,Sunny
2026-06-25T09:39:56,2026-06-25T12:07:30,147,true,2,false,false,false,Sunny
2026-06-25T12:46:04,2026-06-25T12:50:21,4,false,2,false,false,false,Sunny
2026-06-25T13:31:00,2026-06-25T14:02:12,31,true,2,false,false,false,Sunny
2026-06-25T09:43:03,2026-06-25T09:51:00,7,false,2,false,false,false,Sunny
2026-06-25T10:21:35,2026-06-25T11:22:09,60,true,2,false,false,false,Sunny
2026-06-25T11:47:11,2026-06-25T15:19:21,212,true,3,false,false,false,Sunny
2026-06-25T09:43:32,2026-06-25T09:53:00,9,false,2,false,false,false,Sunny
2026-06-25T10:18:02,2026-06-25T10:40:54,22,false,2,false,false,false,Sunny
2026-06-25T10:52:18,2026-06-25T11:02:59,10,false,4,false,false,false,Sunny
2026-06-25T11:39:22,2026-06-25T11:56:29,17,false,2,false,false,false,Sunny
2026-06-25T12:21:35,2026-06-25T13:46:42,85,true,3,false,false,false,Sunny
2026-06-25T09:43:58,2026-06-25T10:00:00,16,false,4,false,false,false,Sunny
2026-06-25T10:29:08,2026-06-25T10:46:44,17,false,4,false,false,false,Sunny
2026-06-25T11:26:10,2026-06-25T14:08:00,161,true,4,false,false,false,Sunny
2026-06-25T14:49:48,2026-06-25T16:02:43,72,true,4,false,false,false,Sunny
2026-06-25T09:44:35,2026-06-25T09:54:43,10,false,4,false,false,false,Sunny
2026-06-25T10:28:41,2026-06-25T10:36:15,7,false,3,false,false,false,Sunny
2026-06-25T11:08:12,2026-06-25T11:25:18,17,false,3,false,false,false,Sunny
2026-06-25T11:44:15,2026-06-25T14:07:02,142,true,4,false,false,false,Sunny
2026-06-25T09:44:59,2026-06-25T10:44:47,59,true,3,false,false,false,Sunny
2026-06-25T11:41:08,2026-06-25T14:56:11,195,true,1,false,false,false,Sunny
2026-06-25T09:46:08,2026-06-25T09:55:10,9,false,3,false,false,false,Sunny
2026-06-25T10:28:24,2026-06-25T10:36:05,7,false,2,false,false,false,Sunny
2026-06-25T11:08:38,2026-06-25T11:25:49,17,false,3,false,false,false,Sunny
2026-06-25T13:02:29,2026-06-25T13:06:21,3,false,2,false,false,false,Sunny
2026-06-25T14:23:39,2026-06-25T15:24:53,61,true,2,false,false,false,Sunny
2026-06-25T09:46:42,2026-06-25T12:47:07,180,false,2,false,false,false,Sunny
2026-06-25T09:47:23,2026-06-25T10:00:40,13,false,2,false,false,false,Sunny
2026-06-25T11:06:28,2026-06-25T11:20:11,13,false,2,false,false,false,Sunny
2026-06-25T11:53:43,2026-06-25T14:51:28,177,true,2,false,false,false,Sunny
2026-06-25T10:10:06,2026-06-25T12:56:06,166,true,2,false,false,false,Sunny
2026-06-25T13:21:00,2026-06-25T13:31:14,10,false,4,false,false,false,Sunny
2026-06-25T14:45:02,2026-06-25T15:57:34,72,true,2,false,false,false,Sunny
2026-06-25T09:50:59,2026-06-25T11:55:47,124,true,4,false,false,false,Sunny
2026-06-25T12:07:16,2026-06-25T14:31:47,144,true,2,false,false,false,Sunny
2026-06-25T09:51:22,2026-06-25T10:07:17,15,false,5,false,false,false,Sunny
2026-06-25T10:42:36,2026-06-25T10:51:47,9,false,3,false,false,false,Sunny
2026-06-25T11:29:51,2026-06-25T11:44:33,14,false,2,false,false,false,Sunny
2026-06-25T12:10:53,2026-06-25T12:18:07,7,false,3,false,false,false,Sunny
2026-06-25T13:07:00,2026-06-25T13:12:29,5,false,2,false,false,false,Sunny
2026-06-25T14:18:13,2026-06-25T15:41:08,82,true,3,false,false,false,Sunny
2026-06-25T09:51:49,2026-06-25T11:50:57,119,true,3,false,false,false,Sunny
2026-06-25T12:09:26,2026-06-25T12:21:13,11,false,2,false,false,false,Sunny
2026-06-25T12:55:00,2026-06-25T13:02:11,7,false,4,false,false,false,Sunny
2026-06-25T14:11:38,2026-06-25T15:57:05,105,true,2,false,false,false,Sunny
2026-06-25T09:52:47,2026-06-25T10:17:27,24,false,4,false,false,false,Sunny
2026-06-25T10:56:54,2026-06-25T11:11:55,15,false,2,false,false,false,Sunny
2026-06-25T11:34:37,2026-06-25T11:49:20,14,false,2,false,false,false,Sunny
2026-06-25T09:53:53,2026-06-25T12:46:43,172,true,2,false,false,false,Sunny
2026-06-25T10:00:22,2026-06-25T10:08:17,7,false,5,false,false,false,Sunny
2026-06-25T10:43:22,2026-06-25T10:52:16,8,false,2,false,false,false,Sunny
2026-06-25T11:31:01,2026-06-25T11:54:46,23,false,4,false,false,false,Sunny
2026-06-25T10:50:22,2026-06-25T11:03:00,12,false,4,false,false,false,Sunny
2026-06-25T10:49:58,2026-06-25T11:02:38,12,false,1,false,false,false,Sunny
2026-06-25T12:23:17,2026-06-25T12:37:13,13,false,2,false,false,false,Sunny
2026-06-25T13:17:00,2026-06-25T15:27:07,130,true,3,false,false,false,Sunny
2026-06-25T10:33:43,2026-06-25T10:42:25,8,false,5,false,false,false,Sunny
2026-06-25T10:33:20,2026-06-25T10:41:20,8,false,2,false,false,false,Sunny
2026-06-25T11:05:38,2026-06-25T12:57:12,111,true,2,false,false,false,Sunny
2026-06-25T13:23:00,2026-06-25T13:36:13,13,false,2,false,false,false,Sunny
2026-06-25T10:32:58,2026-06-25T11:03:00,30,true,3,false,false,false,Sunny
2026-06-25T12:24:12,2026-06-25T12:29:40,5,false,2,false,false,false,Sunny
2026-06-25T12:37:47,2026-06-25T13:18:29,40,true,2,false,false,false,Sunny
2026-06-25T14:06:00,2026-06-25T15:50:15,104,true,2,false,false,false,Sunny
2026-06-25T10:32:19,2026-06-25T10:46:01,13,false,2,false,false,false,Sunny
2026-06-25T11:01:31,2026-06-25T11:25:57,24,false,2,false,false,false,Sunny
2026-06-25T11:46:26,2026-06-25T12:01:05,14,false,2,false,false,false,Sunny
2026-06-25T12:54:32,2026-06-25T14:22:30,87,true,2,false,false,false,Sunny
2026-06-25T10:31:55,2026-06-25T10:42:14,10,false,2,false,false,false,Sunny
2026-06-25T10:53:50,2026-06-25T11:40:21,46,false,3,false,false,false,Sunny
2026-06-25T10:31:05,2026-06-25T10:53:14,22,false,3,false,false,false,Sunny
2026-06-25T11:05:17,2026-06-25T12:34:31,89,true,5,false,false,false,Sunny
2026-06-25T13:37:01,2026-06-25T13:47:18,10,false,4,false,false,false,Sunny
2026-06-25T14:23:01,2026-06-25T14:29:48,6,false,2,false,false,false,Sunny
2026-06-25T10:30:32,2026-06-25T10:42:50,12,false,1,false,false,false,Sunny
2026-06-25T11:06:17,2026-06-25T12:27:51,81,true,2,false,false,false,Sunny
2026-06-25T10:30:09,2026-06-25T14:22:08,231,true,2,false,false,false,Sunny
2026-06-25T10:15:19,2026-06-25T10:25:26,10,false,3,false,false,false,Sunny
2026-06-25T11:18:07,2026-06-25T11:37:22,19,false,3,false,false,false,Sunny
2026-06-25T10:15:05,2026-06-25T10:25:03,9,false,5,false,false,false,Sunny
2026-06-25T11:21:53,2026-06-25T13:44:42,142,true,2,false,false,false,Sunny
2026-06-25T10:57:39,2026-06-25T13:03:36,125,false,2,false,false,false,Sunny
2026-06-25T10:57:27,2026-06-25T11:08:39,11,false,3,false,false,false,Sunny
2026-06-25T12:02:06,2026-06-25T13:20:07,78,true,2,false,false,false,Sunny
2026-06-25T10:57:17,2026-06-25T11:12:05,14,false,1,false,false,false,Sunny
2026-06-25T11:48:25,2026-06-25T12:07:40,19,false,2,false,false,false,Sunny
2026-06-25T11:22:29,2026-06-25T11:40:47,18,false,2,false,false,false,Sunny
2026-06-25T13:31:50,2026-06-25T13:48:55,17,false,1,false,false,false,Sunny
2026-06-25T14:22:09,2026-06-25T15:40:57,78,true,2,false,false,false,Sunny
2026-06-25T11:22:48,2026-06-25T12:30:32,67,true,4,false,false,false,Sunny
2026-06-25T12:46:23,2026-06-25T14:14:54,88,true,2,false,false,false,Sunny
2026-06-25T11:23:18,2026-06-25T14:57:17,213,true,2,false,false,false,Sunny
2026-06-25T11:23:36,2026-06-25T11:41:33,17,false,5,false,false,false,Sunny
2026-06-25T12:13:28,2026-06-25T12:17:08,3,false,4,false,false,false,Sunny
2026-06-25T12:42:08,2026-06-25T13:22:08,40,true,2,false,false,false,Sunny
2026-06-25T11:23:52,2026-06-25T11:33:42,9,false,4,false,false,false,Sunny
2026-06-25T11:42:49,2026-06-25T11:57:47,14,false,5,false,false,false,Sunny
2026-06-25T12:50:36,2026-06-25T15:51:40,181,true,2,false,false,false,Sunny
2026-06-25T11:24:23,2026-06-25T14:37:52,193,true,3,false,false,false,Sunny
2026-06-25T11:24:44,2026-06-25T11:43:12,18,false,2,false,false,false,Sunny
2026-06-25T12:11:07,2026-06-25T13:42:23,91,true,2,false,false,false,Sunny
2026-06-25T11:24:58,2026-06-25T11:55:49,30,false,3,false,false,false,Sunny
2026-06-25T12:28:52,2026-06-25T13:09:50,40,true,2,false,false,false,Sunny
2026-06-25T13:54:50,2026-06-25T13:58:34,3,false,2,false,false,false,Sunny
2026-06-25T11:25:18,2026-06-25T11:34:31,9,false,2,false,false,false,Sunny
2026-06-25T11:43:46,2026-06-25T11:58:05,14,false,2,false,false,false,Sunny
2026-06-25T12:50:49,2026-06-25T13:34:25,43,true,2,false,false,false,Sunny
2026-06-25T14:08:17,2026-06-25T15:30:49,82,true,2,false,false,false,Sunny
2026-06-25T11:25:49,2026-06-25T11:35:34,9,false,6,false,false,false,Sunny
2026-06-25T12:03:03,2026-06-25T14:09:31,126,true,2,false,false,false,Sunny
2026-06-25T14:47:58,2026-06-25T14:52:47,4,false,2,false,false,false,Sunny
2026-06-25T11:26:12,2026-06-25T11:35:55,9,false,2,false,false,false,Sunny
2026-06-25T11:56:55,2026-06-25T15:12:37,195,true,4,false,false,false,Sunny
2026-06-25T11:26:48,2026-06-25T11:36:17,9,false,4,false,false,false,Sunny
2026-06-25T12:00:47,2026-06-25T12:33:10,32,true,4,false,false,false,Sunny
2026-06-25T13:38:25,2026-06-25T15:05:33,87,true,4,false,false,false,Sunny
2026-06-25T11:27:15,2026-06-25T11:36:32,9,false,2,false,false,false,Sunny
2026-06-25T11:27:49,2026-06-25T12:54:29,86,true,2,false,false,false,Sunny
2026-06-25T13:26:00,2026-06-25T13:36:08,10,false,2,false,false,false,Sunny
2026-06-25T14:07:48,2026-06-25T14:10:21,2,false,3,false,false,false,Sunny
2026-06-25T11:28:17,2026-06-25T13:13:48,105,true,4,false,false,false,Sunny
2026-06-25T13:25:21,2026-06-25T13:53:30,28,true,4,false,false,false,Sunny
2026-06-25T11:28:39,2026-06-25T14:09:24,160,true,2,false,false,false,Sunny
2026-06-25T11:29:00,2026-06-25T11:42:27,13,false,3,false,false,false,Sunny
2026-06-25T13:29:59,2026-06-25T13:35:43,5,false,2,false,false,false,Sunny
2026-06-25T11:29:28,2026-06-25T11:43:54,14,false,2,false,false,false,Sunny
2026-06-25T12:58:35,2026-06-25T13:11:45,13,false,2,false,false,false,Sunny
2026-06-25T14:22:00,2026-06-25T15:55:40,93,true,2,false,false,false,Sunny
2026-06-25T11:22:15,2026-06-25T12:42:42,80,false,2,false,false,false,Sunny
2026-06-25T11:35:27,2026-06-25T11:51:10,15,false,2,false,false,false,Sunny
2026-06-25T12:24:47,2026-06-25T12:29:53,5,true,2,false,false,false,Sunny
2026-06-25T14:06:00,2026-06-25T14:36:09,30,true,2,false,false,false,Sunny
2026-06-25T11:40:44,2026-06-25T11:57:37,16,false,2,false,false,false,Sunny
2026-06-25T12:05:26,2026-06-25T15:40:06,214,true,1,false,false,false,Sunny
2026-06-25T11:36:36,2026-06-25T15:37:15,240,true,2,false,false,false,Sunny
2026-06-25T11:35:53,2026-06-25T13:30:04,114,true,1,false,false,false,Sunny
2026-06-25T14:12:38,2026-06-25T14:52:20,39,true,2,false,false,false,Sunny
2026-06-25T11:35:21,2026-06-25T11:52:21,17,false,1,false,false,false,Sunny
2026-06-25T12:08:43,2026-06-25T12:20:04,11,false,2,false,false,false,Sunny
2026-06-25T13:06:00,2026-06-25T15:22:33,136,true,4,false,false,false,Sunny
2026-06-25T11:34:52,2026-06-25T12:56:54,82,true,2,false,false,false,Sunny
2026-06-25T13:34:13,2026-06-25T13:37:36,3,false,2,false,false,false,Sunny
2026-06-25T14:01:15,2026-06-25T15:49:55,108,true,2,false,false,false,Sunny
2026-06-25T11:34:37,2026-06-25T14:50:28,195,true,4,false,false,false,Sunny
2026-06-25T11:31:42,2026-06-25T11:47:19,15,false,2,false,false,false,Sunny
2026-06-25T12:28:03,2026-06-25T13:12:47,44,true,2,false,false,false,Sunny
2026-06-25T14:12:56,2026-06-25T16:05:34,112,true,4,false,false,false,Sunny
2026-06-25T11:34:11,2026-06-25T11:50:47,16,false,2,false,false,false,Sunny
2026-06-25T12:25:29,2026-06-25T14:32:50,127,true,3,false,false,false,Sunny
2026-06-25T11:32:58,2026-06-25T11:51:41,18,false,2,false,false,false,Sunny
2026-06-25T12:09:02,2026-06-25T12:20:20,11,false,2,false,false,false,Sunny
2026-06-25T12:41:56,2026-06-25T12:49:19,7,false,2,false,false,false,Sunny
2026-06-25T11:32:35,2026-06-25T11:49:04,16,false,1,false,false,false,Sunny
2026-06-25T12:10:03,2026-06-25T14:23:01,132,true,2,false,false,false,Sunny
2026-06-25T11:32:15,2026-06-25T11:48:13,15,false,2,false,false,false,Sunny
2026-06-25T12:27:17,2026-06-25T12:34:40,7,false,2,false,false,false,Sunny
2026-06-25T13:17:00,2026-06-25T13:21:57,4,false,3,false,false,false,Sunny
2026-06-25T11:31:17,2026-06-25T11:46:37,15,false,4,false,false,false,Sunny
2026-06-25T12:28:27,2026-06-25T12:30:44,2,false,2,false,false,false,Sunny
2026-06-25T12:46:37,2026-06-25T13:46:38,60,true,2,false,false,false,Sunny
2026-06-25T13:03:16,2026-06-25T13:06:32,3,false,2,false,false,false,Sunny
2026-06-25T13:05:01,2026-06-25T13:40:06,35,false,2,false,false,false,Sunny
2026-06-25T14:00:04,2026-06-25T14:58:25,58,true,2,false,false,false,Sunny
2026-06-25T13:27:01,2026-06-25T13:34:09,7,false,4,false,false,false,Sunny
2026-06-25T10:01:28,2026-06-25T10:09:25,7,false,2,false,false,false,Sunny
2026-06-25T10:44:47,2026-06-25T10:59:00,14,false,5,false,false,false,Sunny
2026-06-25T11:01:46,2026-06-25T14:32:14,210,true,2,false,false,false,Sunny
2026-06-25T10:14:36,2026-06-25T10:18:56,4,false,1,false,false,false,Sunny
2026-06-25T11:00:12,2026-06-25T14:55:28,235,true,2,false,false,false,Sunny
2026-06-25T10:14:27,2026-06-25T12:57:05,162,true,2,false,false,false,Sunny
2026-06-25T14:38:33,2026-06-25T14:41:09,2,false,2,false,false,false,Sunny
2026-06-25T14:56:21,2026-06-25T15:30:06,33,true,2,false,false,false,Sunny
2026-06-25T10:14:15,2026-06-25T10:18:18,4,false,4,false,false,false,Sunny
2026-06-25T10:45:55,2026-06-25T10:49:16,3,false,2,false,false,false,Sunny
2026-06-25T11:27:32,2026-06-25T11:39:27,11,false,2,false,false,false,Sunny
2026-06-25T13:00:32,2026-06-25T15:59:08,178,true,4,false,false,false,Sunny
2026-06-25T10:13:59,2026-06-25T10:19:06,5,false,2,false,false,false,Sunny
2026-06-25T11:00:23,2026-06-25T11:12:11,11,false,2,false,false,false,Sunny
2026-06-25T11:35:02,2026-06-25T14:48:13,193,true,4,false,false,false,Sunny
2026-06-25T10:13:51,2026-06-25T10:23:32,9,false,2,false,false,false,Sunny
2026-06-25T11:03:26,2026-06-25T11:19:12,15,false,7,false,false,false,Sunny
2026-06-25T11:53:20,2026-06-25T14:59:50,186,true,4,false,false,false,Sunny
2026-06-25T10:13:01,2026-06-25T12:21:46,128,true,4,false,false,false,Sunny
2026-06-25T10:12:51,2026-06-25T10:18:29,5,false,2,false,false,false,Sunny
2026-06-25T10:59:17,2026-06-25T15:14:28,255,true,4,false,false,false,Sunny
2026-06-25T10:12:39,2026-06-25T10:28:42,16,false,2,false,false,false,Sunny
2026-06-25T11:15:11,2026-06-25T11:34:29,19,false,3,false,false,false,Sunny
2026-06-25T12:02:03,2026-06-25T12:12:53,10,false,2,false,false,false,Sunny
2026-06-25T12:44:16,2026-06-25T13:14:37,30,true,2,false,false,false,Sunny
2026-06-25T14:15:14,2026-06-25T14:45:59,30,true,2,false,false,false,Sunny
2026-06-25T10:12:07,2026-06-25T10:17:14,5,false,2,false,false,false,Sunny
2026-06-25T10:56:19,2026-06-25T11:04:17,7,false,3,false,false,false,Sunny
